aar,status,type,beskrivelse,count(*)
2021,"Feilparkert kjøretøy/elsparkesykkel",Veibane,"Brøyting/strøing - Veibane",1
2021,Forsvarsbygg,"Annen forsøpling","Søppel - Annen forsøpling",1
2021,Forsvarsbygg,"Firkantete lokk som slår","Sluk, kummer og lokk - Firkantete lokk som slår",1
2021,Forsvarsbygg,Holdeplass,"Bymøbel - Holdeplass",1
2021,Fritekst,Bussbom,"Bommer - Bussbom",1
2021,Fritekst,"Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2021,Fritekst,Renhold,"Toaletter - Renhold",1
2021,Fritekst,Vannpost/kran,"Badeplass - Vannpost/kran",1
2021,Fritekst,Vedlikehold,"Bymøbel - Vedlikehold",1
2021,Gravferdsetaten,Brekkasje,"Trær - Brekkasje",1
2021,Gravferdsetaten,Feil/mangler,"Bymøbel - Feil/mangler",1
2021,Gravferdsetaten,"Overhengende/lave greiner/busker","Trær - Overhengende/lave greiner/busker",1
2021,Gravferdsetaten,"Plen/grøntområder","Gressklipping - Plen/grøntområder",1
2021,Gravferdsetaten,Tagging,"Tagging - Tagging",1
2021,Gravferdsetaten,"Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2021,Gravferdsetaten,Vedlikehold,"Bymøbel - Vedlikehold",1
2021,"Gårdeiers ansvar",Feil/mangler,"Bymøbel - Feil/mangler",1
2021,"Gårdeiers ansvar","Fulle søppelkasser","Holdeplasser - Fulle søppelkasser",1
2021,"Gårdeiers ansvar","Mørkt område minst 4 stk","Gatelys - Mørkt område minst 4 stk",1
2021,"Gårdeiers ansvar","Søppel på holdeplass","Søppel - Søppel på holdeplass",1
2021,"Gårdeiers ansvar","Tett/skadet sluk","Sluk, kummer og lokk - Tett/skadet sluk",1
2021,"Henvises ekstern aktør","Firkantete lokk som slår","Sluk, kummer og lokk - Firkantete lokk som slår",1
2021,"Henvises ekstern aktør","Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2021,"Henvises ekstern aktør",Holdeplass,"Bymøbel - Holdeplass",1
2021,"Henvises ekstern aktør","Lyser på dagen","Gatelys - Lyser på dagen",1
2021,"Henvises ekstern aktør","Registrering ønske om søppelkasse","Søppel - Registrering ønske om søppelkasse",1
2021,"Henvises ekstern aktør","Skadet ledning","Gatelys - Skadet ledning",1
2021,"Henvises ekstern aktør",Veibane,"Brøyting/strøing - Veibane",1
2021,"Ikke behandlet",Brekkasje,"Trær - Brekkasje",1
2021,"Ikke behandlet",Brygge/badetrapp,"Badeplass - Brygge/badetrapp",1
2021,"Ikke behandlet","Fremmed art - Kjempebjørnekjeks / Tromsøpalme","Problematiske fremmede arter - Kjempebjørnekjeks / Tromsøpalme",1
2021,"Ikke behandlet","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2021,"Ikke behandlet","Mørk lampe","Gatelys - Mørk lampe",1
2021,"Ikke behandlet",P-plass,"Hull i veien - P-plass",1
2021,"Ikke behandlet","Park/friområde","Renhold - Park/friområde",1
2021,"Ikke behandlet",Risiko,"Lekeplass - Risiko",1
2021,"Ikke behandlet",Risiko,"Trær - Risiko",1
2021,"Ikke behandlet",Skader/mangler,"Toaletter - Skader/mangler",1
2021,"Ikke behandlet","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2021,"Ikke behandlet",Utmark,"Ulovlig overnatting - Utmark",1
2021,"Kirkelig fellesråd","Annen forsøpling","Søppel - Annen forsøpling",1
2021,"Kirkelig fellesråd",Annet,"Gatelys - Annet",1
2021,"Kirkelig fellesråd",Brekkasje,"Trær - Brekkasje",1
2021,"Kirkelig fellesråd","Farlig avfall","Søppel - Farlig avfall",1
2021,"Kirkelig fellesråd","Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2021,"Kirkelig fellesråd","Mørk lampe","Gatelys - Mørk lampe",1
2021,"Kirkelig fellesråd","Plen/grøntområder","Gressklipping - Plen/grøntområder",1
2021,"Kirkelig fellesråd",Risiko,"Trær - Risiko",1
2021,"Kirkelig fellesråd",Tagging,"Tagging - Tagging",1
2021,"Kirkelig fellesråd","Ønske om nytt tre","Trær - Ønske om nytt tre",1
2021,Kulturetaten,"Farlig avfall","Søppel - Farlig avfall",1
2021,Kulturetaten,Fortau,"Hull i veien - Fortau",1
2021,Kulturetaten,"Manglende brøyting","Skøytebane - Manglende brøyting",1
2021,Kulturetaten,Risiko,"Trær - Risiko",1
2021,Kulturetaten,"Tett/skadet sluk","Sluk, kummer og lokk - Tett/skadet sluk",1
2021,Kulturetaten,"Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2021,Kulturetaten,"Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2021,Kulturetaten,Vedlikehold,"Bymøbel - Vedlikehold",1
2021,Kulturetaten,"Ønske om nytt tre","Trær - Ønske om nytt tre",1
2021,"Leverandør avfallsekker",Bommer,"Bommer - Bommer",1
2021,"Leverandør avfallsekker",Parkeringsskilt,"Skilt - Parkeringsskilt",1
2021,"Leverandør avfallsekker",Sykkelfelt,"Hull i veien - Sykkelfelt",1
2021,"Leverandør avfallsekker","Søppel på holdeplass","Søppel - Søppel på holdeplass",1
2021,"Leverandør avfallsekker","Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2021,"Oslo Havn KF","Etterfylling av forbruksvarer","Toaletter - Etterfylling av forbruksvarer",1
2021,"Oslo Havn KF","Fulle søppelkasser","Søppel - Fulle søppelkasser",1
2021,"Oslo Havn KF","Registrering villfylling/hageavfall","Søppel - Registrering villfylling/hageavfall",1
2021,"Oslo Havn KF",Renhold,"Toaletter - Renhold",1
2021,"Oslo Havn KF","Skilt i park/friområde","Skilt - Skilt i park/friområde",1
2021,"Oslo Havn KF","Søppel på holdeplass","Søppel - Søppel på holdeplass",1
2021,"Oslo Havn KF","Trafikklys - Annet","Trafikklys - Annet",1
2021,"Oslo Havn KF",Vedlikehold,"Bymøbel - Vedlikehold",1
2021,"Oslo Havn KF",Veibane,"Hull i veien - Veibane",1
2021,"Oslobygg KF",Blender,"Gatelys - Blender",1
2021,"Oslobygg KF",Bommer,"Bommer - Bommer",1
2021,"Oslobygg KF",Feil/mangler,"Bymøbel - Feil/mangler",1
2021,"Oslobygg KF","Feil/skade på søppelkasse","Søppel - Feil/skade på søppelkasse",1
2021,"Oslobygg KF","Hindrer sikt til skilt/signalanlegg","Trær - Hindrer sikt til skilt/signalanlegg",1
2021,"Oslobygg KF","Manglende/skadet gatenavnskilt","Skilt - Manglende/skadet gatenavnskilt",1
2021,"Oslobygg KF","Midlertidig skilting","Skilt - Midlertidig skilting",1
2021,"Oslobygg KF",P-plass,"Brøyting/strøing - P-plass",1
2021,"Oslobygg KF",Parkeringsskilt,"Skilt - Parkeringsskilt",1
2021,"Oslobygg KF",Renhold,"Bymøbel - Renhold",1
2021,"Oslobygg KF","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2021,"Plan- og bygningsetaten","Dårlig standard etter gravearbeid","Hull i veien - Dårlig standard etter gravearbeid",1
2021,"Plan- og bygningsetaten","Farlig avfall","Søppel - Farlig avfall",1
2021,"Plan- og bygningsetaten",Risiko,"Trær - Risiko",1
2021,"Plan- og bygningsetaten","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2021,"Privat eiendom",Blunker,"Gatelys - Blunker",1
2021,"Privat eiendom","Firkantete lokk som slår","Sluk, kummer og lokk - Firkantete lokk som slår",1
2021,"Privat eiendom","Fremmed art - Kjempebjørnekjeks / Tromsøpalme","Problematiske fremmede arter - Kjempebjørnekjeks / Tromsøpalme",1
2021,"Privat eiendom","Fremmed art - Russesvalerot","Problematiske fremmede arter - Russesvalerot",1
2021,"Privat eiendom","Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2021,"Privat eiendom",Holdeplass,"Renhold - Holdeplass",1
2021,"Privat eiendom","Manglende/skadet gatenavnskilt","Skilt - Manglende/skadet gatenavnskilt",1
2021,"Privat eiendom","Skadet ledning","Gatelys - Skadet ledning",1
2021,"Privat eiendom",Sykkelfelt,"Hull i veien - Sykkelfelt",1
2021,"Privat eiendom",Sykkelfelt,"Renhold - Sykkelfelt",1
2021,"Privat eiendom","Søppel på holdeplass","Søppel - Søppel på holdeplass",1
2021,"Privat eiendom","Trafikkøyer og rundkjøringer","Gressklipping - Trafikkøyer og rundkjøringer",1
2021,"Privat eiendom",Vedlikehold,"Bymøbel - Vedlikehold",1
2021,"Privat vei","Farlig avfall","Søppel - Farlig avfall",1
2021,"Privat vei","Fremmed art - Parkslirekne","Problematiske fremmede arter - Parkslirekne",1
2021,"Privat vei","Fulle søppelkasser","Holdeplasser - Fulle søppelkasser",1
2021,"Privat vei","Greiner skygger for belysning","Trær - Greiner skygger for belysning",1
2021,"Privat vei","Hindrer sikt til skilt/signalanlegg","Beskjæring/trimming av trær/busker - Hindrer sikt til skilt/signalanlegg",1
2021,"Privat vei","Hindrer sikt til skilt/signalanlegg","Trær - Hindrer sikt til skilt/signalanlegg",1
2021,"Privat vei","Lyser på dagen","Gatelys - Lyser på dagen",1
2021,"Privat vei","Manglende/skadet gatenavnskilt","Skilt - Manglende/skadet gatenavnskilt",1
2021,"Privat vei","Midlertidig skilting","Skilt - Midlertidig skilting",1
2021,"Privat vei","Overhengende/lave greiner/busker","Beskjæring/trimming av trær/busker - Overhengende/lave greiner/busker",1
2021,"Privat vei","Registrering villfylling/hageavfall","Renhold - Registrering villfylling/hageavfall",1
2021,"Privat vei",Risiko,"Lekeplass - Risiko",1
2021,"Privat vei","Skadet mast","Gatelys - Skadet mast / stolpe",1
2021,"Privat vei",Sykkelfelt,"Hull i veien - Sykkelfelt",1
2021,"Privat vei",Sykkelfelt,"Renhold - Sykkelfelt",1
2021,"Privat vei","Søppel på holdeplass","Søppel - Søppel på holdeplass",1
2021,"Privat vei",Turveiskilt,"Skilt - Turveiskilt",1
2021,Saksbehandles,Bussbom,"Bommer - Bussbom",1
2021,Saksbehandles,"Farlig avfall","Søppel - Farlig avfall",1
2021,Saksbehandles,"Feil/skade på søppelkasse","Søppel - Feil/skade på søppelkasse",1
2021,Saksbehandles,"Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2021,Saksbehandles,"Fulle søppelkasser","Holdeplasser - Fulle søppelkasser",1
2021,Saksbehandles,"Hindrer sikt til skilt/signalanlegg","Beskjæring/trimming av trær/busker - Hindrer sikt til skilt/signalanlegg",1
2021,Saksbehandles,"Hindrer sikt til skilt/signalanlegg","Trær - Hindrer sikt til skilt/signalanlegg",1
2021,Saksbehandles,Holdeplass,"Bymøbel - Holdeplass",1
2021,Saksbehandles,"Manglende brøyting","Skøytebane - Manglende brøyting",1
2021,Saksbehandles,"Overhengende/lave greiner/busker","Beskjæring/trimming av trær/busker - Overhengende/lave greiner/busker",1
2021,Saksbehandles,P-plass,"Renhold - P-plass",1
2021,Saksbehandles,"Registrering ønske om søppelkasse","Søppel - Registrering ønske om søppelkasse",1
2021,Saksbehandles,Renhold,"Bymøbel - Renhold",1
2021,Saksbehandles,"Runde lokk som slår","Sluk, kummer og lokk - Runde lokk som slår",1
2021,Saksbehandles,Stranddusj,"Badeplass - Stranddusj",1
2021,Saksbehandles,Sykkelfelt,"Brøyting/strøing - Sykkelfelt",1
2021,Saksbehandles,Vannpost/kran,"Badeplass - Vannpost/kran",1
2021,Saksbehandles,Vedlikehold,"Bymøbel - Vedlikehold",1
2021,Slottsforvalter,Holdeplass,"Bymøbel - Holdeplass",1
2021,Slottsforvalter,Risiko,"Trær - Risiko",1
2021,Slottsforvalter,Skader/mangler,"Toaletter - Skader/mangler",1
2021,Slottsforvalter,"Skilt i park/friområde","Skilt - Skilt i park/friområde",1
2021,Slottsforvalter,"Trafikklys - Annet","Trafikklys - Annet",1
2021,Slottsforvalter,"Trafikklys - Tidsintervall","Trafikklys - Tidsintervall",1
2021,Slottsforvalter,Turveiskilt,"Skilt - Turveiskilt",1
2021,"Sporveien AS",Brekkasje,"Trær - Brekkasje",1
2021,"Sporveien AS",Bussbom,"Bommer - Bussbom",1
2021,"Sporveien AS","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2021,"Sporveien AS","Greiner skygger for belysning","Gatelys - Greiner skygger for belysning",1
2021,"Sporveien AS","Manglende/skadet gatenavnskilt","Skilt - Manglende/skadet gatenavnskilt",1
2021,"Sporveien AS","Park/friområde","Renhold - Park/friområde",1
2021,"Sporveien AS","Plen/grøntområder","Gressklipping - Plen/grøntområder",1
2021,"Sporveien AS",Risiko,"Trær - Risiko",1
2021,"Sporveien AS","Skadet armatur / lampe","Gatelys - Skadet armatur / lampe",1
2021,"Sporveien AS","Skadet ledning","Gatelys - Skadet ledning",1
2021,"Sporveien AS","Skadet mast","Gatelys - Skadet mast / stolpe",1
2021,"Sporveien AS",Sykkelfelt,"Brøyting/strøing - Sykkelfelt",1
2021,"Sporveien AS","Tett/skadet sluk","Sluk, kummer og lokk - Tett/skadet sluk",1
2021,"Sporveien AS","Tur-, gang og sykkelvei","Brøyting/strøing - Tur-, gang og sykkelvei",1
2021,"Sporveien AS",Veibane,"Renhold - Veibane",1
2021,"Statens vegvesen",Blunker,"Gatelys - Blunker",1
2021,"Statens vegvesen","Farlig avfall","Søppel - Farlig avfall",1
2021,"Statens vegvesen","Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2021,"Statens vegvesen","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2021,"Statens vegvesen","Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2021,"Statens vegvesen","Hindrer sikt til skilt/signalanlegg","Beskjæring/trimming av trær/busker - Hindrer sikt til skilt/signalanlegg",1
2021,"Statens vegvesen","Hindrer sikt til skilt/signalanlegg","Trær - Hindrer sikt til skilt/signalanlegg",1
2021,"Statens vegvesen",Holdeplass,"Bymøbel - Holdeplass",1
2021,"Statens vegvesen","Lyser på dagen","Gatelys - Lyser på dagen",1
2021,"Statens vegvesen",Parkeringsskilt,"Skilt - Parkeringsskilt",1
2021,"Statens vegvesen","Skadet mast","Gatelys - Skadet mast / stolpe",1
2021,"Statens vegvesen","Trafikklys - Trykknapp","Trafikklys - Trykknapp",1
2021,"Statens vegvesen","Ødelagt servicestasjon/pumpe","Sykkel - Ødelagt servicestasjon/pumpe",1
2021,Statsbygg,"Farlig avfall","Søppel - Farlig avfall",1
2021,Statsbygg,Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2021,Statsbygg,"Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2021,Statsbygg,"Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2021,Statsbygg,"Mørkt område minst 4 stk","Gatelys - Mørkt område minst 4 stk",1
2021,Statsbygg,Sykkelfelt,"Brøyting/strøing - Sykkelfelt",1
2021,Statsbygg,"Tett/skadet sluk","Sluk, kummer og lokk - Tett/skadet sluk",1
2021,Statsbygg,"Tur-, gang og sykkelvei","Brøyting/strøing - Tur-, gang og sykkelvei",1
2021,Statsbygg,Turveiskilt,"Skilt - Turveiskilt",1
2021,Statsbygg,Veibane,"Brøyting/strøing - Veibane",1
2021,"Tagging privat eiendom",Annet,"Gatelys - Annet",1
2021,"Tagging privat eiendom","Park/friområde","Renhold - Park/friområde",1
2021,Telenor,"Farlig avfall","Søppel - Farlig avfall",1
2021,Telenor,"Greiner skygger for belysning","Trær - Greiner skygger for belysning",1
2021,"Treforvaltning - Del av årshjul",Brekkasje,"Trær - Brekkasje",1
2021,"Treforvaltning - Del av årshjul",Feil/mangler,"Bymøbel - Feil/mangler",1
2021,"Treforvaltning - Del av årshjul","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2021,"Treforvaltning - Del av årshjul","Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2021,"Treforvaltning - Del av årshjul","Greiner skygger for belysning","Gatelys - Greiner skygger for belysning",1
2021,"Treforvaltning - Del av årshjul","Greiner skygger for belysning","Trær - Greiner skygger for belysning",1
2021,"Treforvaltning - Del av årshjul","Hindrer sikt til skilt/signalanlegg","Trær - Hindrer sikt til skilt/signalanlegg",1
2021,"Treforvaltning - Del av årshjul","Ønske om nytt tre","Trær - Ønske om nytt tre",1
2021,"Under behandling","Andre mangler","Holdeplasser - Andre mangler",1
2021,"Under behandling",Bommer,"Bommer - Bommer",1
2021,"Under behandling",Brekkasje,"Trær - Brekkasje",1
2021,"Under behandling",Brygge/badetrapp,"Badeplass - Brygge/badetrapp",1
2021,"Under behandling",Feil/mangler,"Bymøbel - Feil/mangler",1
2021,"Under behandling",Feil/mangler,"Lekeplass - Feil/mangler",1
2021,"Under behandling",Fortau,"Hull i veien - Fortau",1
2021,"Under behandling","Plen/grøntområder","Gressklipping - Plen/grøntområder",1
2021,"Under behandling","Skadet mast","Gatelys - Skadet mast / stolpe",1
2021,"Under behandling","Tur-, gang- og sykkelvei","Hull i veien - Tur-, gang- og sykkelvei",1
2021,"Under behandling",Veibane,"Brøyting/strøing - Veibane",1
2021,"Utbedring bestilt",Byggesonen,"Ulovlig overnatting - Byggesonen",1
2021,"Utbedring bestilt","Greiner skygger for belysning","Gatelys - Greiner skygger for belysning",1
2021,"Utbedring bestilt","Hindrer sikt til skilt/signalanlegg","Beskjæring/trimming av trær/busker - Hindrer sikt til skilt/signalanlegg",1
2021,"Utbedring bestilt",Holdeplass,"Bymøbel - Holdeplass",1
2021,"Utbedring bestilt","Manglende vanning","Skøytebane - Manglende vanning",1
2021,"Utbedring bestilt","Midlertidig skilting","Skilt - Midlertidig skilting",1
2021,"Utbedring bestilt",P-plass,"Hull i veien - P-plass",1
2021,"Utbedring bestilt",Renhold,"Toaletter - Renhold",1
2021,"Utbedring bestilt",Vannpost/kran,"Badeplass - Vannpost/kran",1
2021,"Utbedring bestilt","Ødelagt servicestasjon/pumpe","Sykkel - Ødelagt servicestasjon/pumpe",1
2021,"Vann- og avløpsetaten",Feil/mangler,"Bymøbel - Feil/mangler",1
2021,"Vann- og avløpsetaten",Risiko,"Lekeplass - Risiko",1
2021,"Vann- og avløpsetaten","Tur-, gang- og sykkelvei","Renhold - Tur-, gang- og sykkelvei",1
2021,"Vann- og avløpsetaten",Utmark,"Ulovlig overnatting - Utmark",1
2021,"Vann- og avløpsetaten",Veibane,"Brøyting/strøing - Veibane",1
2021,"Videresendt BYM områdeansvarlig",Blunker,"Gatelys - Blunker",1
2021,"Videresendt BYM områdeansvarlig",Bussbom,"Bommer - Bussbom",1
2021,"Videresendt BYM områdeansvarlig","Etterfylling av forbruksvarer","Toaletter - Etterfylling av forbruksvarer",1
2021,"Videresendt BYM områdeansvarlig","Fremmed art - Kjempespringfrø","Problematiske fremmede arter - Kjempespringfrø",1
2021,"Videresendt BYM områdeansvarlig","Fremmed art - Russekål","Problematiske fremmede arter - Russekål",1
2021,"Videresendt BYM områdeansvarlig","Full beholder","Søppel - Returpunkt glass og metall - Full beholder",1
2021,"Videresendt BYM områdeansvarlig","Greiner skygger for belysning","Beskjæring/trimming av trær/busker - Greiner skygger for belysning",1
2021,"Videresendt BYM områdeansvarlig",Holdeplass,"Brøyting/strøing - Holdeplass",1
2021,"Videresendt BYM områdeansvarlig","Lyser på dagen","Gatelys - Lyser på dagen",1
2021,"Videresendt BYM områdeansvarlig","Manglende brøyting","Skøytebane - Manglende brøyting",1
2021,"Videresendt BYM områdeansvarlig","Registrering villfylling/hageavfall","Renhold - Registrering villfylling/hageavfall",1
2021,"Videresendt BYM områdeansvarlig","Trafikklys - Blinker gult","Trafikklys - Blinker gult",1
2021,"Videresendt BYM områdeansvarlig","Trafikklys - Deteksjon/sensorfeil","Trafikklys - Deteksjon/sensorfeil",1
2021,"Videresendt BYM områdeansvarlig","Trafikklys - Mørkt anlegg","Trafikklys - Mørkt anlegg",1
2021,"Videresendt BYM områdeansvarlig","Trafikklys - Trykknapp","Trafikklys - Trykknapp",1
2021,"Videresendt parkforvaltning",Annet,"Gatelys - Annet",1
2021,"Videresendt parkforvaltning",Feil/mangler,"Idrettsutstyr - Feil/mangler",1
2021,"Videresendt parkforvaltning","Feil/skade på søppelkasse","Søppel - Feil/skade på søppelkasse",1
2021,"Videresendt parkforvaltning",Fortau,"Renhold - Fortau",1
2021,"Videresendt parkforvaltning","Gjengrodd sti/turvei","Trær - Gjengrodd sti/turvei",1
2021,"Videresendt parkforvaltning","Hindrer sikt til skilt/signalanlegg","Trær - Hindrer sikt til skilt/signalanlegg",1
2021,"Videresendt parkforvaltning","Overhengende/lave greiner/busker","Beskjæring/trimming av trær/busker - Overhengende/lave greiner/busker",1
2021,"Videresendt parkforvaltning","Overhengende/lave greiner/busker","Trær - Overhengende/lave greiner/busker",1
2021,"Videresendt parkforvaltning","Registrering villfylling/hageavfall","Søppel - Registrering villfylling/hageavfall",1
2021,"Videresendt parkforvaltning",Renhold,"Bymøbel - Renhold",1
